CustomerID,Gender,Tenure,MonthlyCharges,ContractType,PaymentMethod,Churn,customer_id
CUST-03592,Male,72,67.68,Month-to-month,Mailed check,No,CUST_3592
CUST-03593,Male,69,25.49,One year,Bank transfer,No,CUST_3593
CUST-03594,Male,68,86.22,Month-to-month,Electronic check,Yes,CUST_3594
CUST-03595,Female,63,99.72,Month-to-month,Credit card,No,CUST_3595
CUST-03596,Male,9,82.49,Two year,Mailed check,No,CUST_3596
CUST-03597,Male,67,35.59,Month-to-month,Bank transfer,No,CUST_3597
CUST-03598,Male,69,44.59,Two year,Mailed check,No,CUST_3598
CUST-03599,Male,16,87.52,One year,Electronic check,Yes,CUST_3599
CUST-03600,Female,27,59.08,Month-to-month,Mailed check,No,CUST_3600
CUST-03601,Male,16,82.61,Month-to-month,Credit card,Yes,CUST_3601
CUST-03602,Female,24,87.98,Two year,Electronic check,No,CUST_3602
CUST-03603,Female,24,64.18,Month-to-month,Electronic check,Yes,CUST_3603
CUST-03604,Male,1,58.64,Month-to-month,Electronic check,No,CUST_3604
CUST-03605,Male,72,102.59,Month-to-month,Credit card,No,CUST_3605
CUST-03606,Female,58,83.26,Two year,Bank transfer,No,CUST_3606
CUST-03607,Male,41,40.45,Month-to-month,Electronic check,Yes,CUST_3607
CUST-03608,Male,16,44.61,Month-to-month,Mailed check,Yes,CUST_3608
CUST-03609,Female,6,35.12,Two year,Mailed check,No,CUST_3609
CUST-03610,Female,17,88.4,Month-to-month,Bank transfer,No,CUST_3610
CUST-03611,Male,27,32.31,Month-to-month,Credit card,Yes,CUST_3611
CUST-03612,Male,21,55.57,Month-to-month,Bank transfer,Yes,CUST_3612
CUST-03613,Female,12,35.53,One year,Electronic check,No,CUST_3613
CUST-03614,Male,72,106.9,Two year,Electronic check,No,CUST_3614
CUST-03615,Female,33,57.86,Two year,Electronic check,No,CUST_3615
CUST-03616,Male,5,83.58,Month-to-month,Electronic check,Yes,CUST_3616
CUST-03617,Female,11,92.05,Two year,Mailed check,No,CUST_3617
CUST-03618,Female,16,84.71,Month-to-month,Credit card,No,CUST_3618
CUST-03619,Female,65,56.76,Month-to-month,Bank transfer,Yes,CUST_3619
CUST-03620,Female,39,42.07,Two year,Electronic check,No,CUST_3620
CUST-03621,Male,47,69.8,Month-to-month,Electronic check,Yes,CUST_3621
CUST-03622,Male,70,28.31,Month-to-month,Credit card,No,CUST_3622
CUST-03623,Female,22,104.58,One year,Electronic check,No,CUST_3623
CUST-03624,Male,55,80.63,Month-to-month,Mailed check,Yes,CUST_3624
CUST-03625,Female,1,39.26,Month-to-month,Mailed check,Yes,CUST_3625
CUST-03626,Male,32,24.0,Month-to-month,Electronic check,No,CUST_3626
CUST-03627,Female,39,113.9,One year,Electronic check,No,CUST_3627
CUST-03628,Male,6,44.48,Month-to-month,Bank transfer,Yes,CUST_3628
CUST-03629,Male,67,103.02,One year,Mailed check,No,CUST_3629
CUST-03630,Female,38,97.29,Month-to-month,Credit card,Yes,CUST_3630
CUST-03631,Female,69,44.57,One year,Bank transfer,No,CUST_3631
CUST-03632,Male,57,95.23,Month-to-month,Bank transfer,Yes,CUST_3632
CUST-03633,Male,18,76.46,Month-to-month,Credit card,No,CUST_3633
CUST-03634,Male,63,89.69,Month-to-month,Credit card,Yes,CUST_3634
CUST-03635,Male,41,107.37,Month-to-month,Mailed check,Yes,CUST_3635
CUST-03636,Male,67,90.3,Month-to-month,Electronic check,No,CUST_3636
CUST-03637,Female,46,27.31,Month-to-month,Credit card,No,CUST_3637
CUST-03638,Male,69,34.32,Two year,Electronic check,No,CUST_3638
CUST-03639,Female,66,63.74,Two year,Electronic check,No,CUST_3639
CUST-03640,Female,27,79.94,Month-to-month,Bank transfer,No,CUST_3640
CUST-03641,Female,13,82.64,Month-to-month,Electronic check,Yes,CUST_3641
CUST-03642,Male,6,105.15,Month-to-month,Electronic check,Yes,CUST_3642
CUST-03643,Male,31,58.0,Month-to-month,Electronic check,No,CUST_3643
CUST-03644,Female,5,40.87,One year,Credit card,Yes,CUST_3644
CUST-03645,Male,25,117.09,Two year,Bank transfer,No,CUST_3645
CUST-03646,Female,19,95.5,Month-to-month,Bank transfer,Yes,CUST_3646
CUST-03647,Female,39,73.54,Month-to-month,Electronic check,Yes,CUST_3647
CUST-03648,Male,28,45.79,Month-to-month,Electronic check,Yes,CUST_3648
CUST-03649,Male,18,69.09,Two year,Credit card,No,CUST_3649
CUST-03650,Male,71,75.37,Two year,Bank transfer,No,CUST_3650
CUST-03651,Female,28,100.14,Month-to-month,Mailed check,Yes,CUST_3651
CUST-03652,Male,46,69.69,Month-to-month,Electronic check,Yes,CUST_3652
CUST-03653,Female,36,54.25,Month-to-month,Electronic check,No,CUST_3653
CUST-03654,Female,17,27.16,Two year,Mailed check,No,CUST_3654
CUST-03655,Female,55,118.54,One year,Mailed check,No,CUST_3655
CUST-03656,Male,10,109.55,One year,Electronic check,Yes,CUST_3656
CUST-03657,Female,71,111.93,Month-to-month,Electronic check,No,CUST_3657
CUST-03658,Male,33,33.95,Two year,Mailed check,No,CUST_3658
CUST-03659,Male,34,29.42,Month-to-month,Electronic check,Yes,CUST_3659
CUST-03660,Male,49,97.89,Two year,Mailed check,No,CUST_3660
CUST-03661,Male,21,86.73,Month-to-month,Electronic check,Yes,CUST_3661
CUST-03662,Female,52,23.03,Two year,Electronic check,No,CUST_3662
CUST-03663,Female,59,58.78,Month-to-month,Mailed check,Yes,CUST_3663
CUST-03664,Male,11,55.31,One year,Mailed check,No,CUST_3664
CUST-03665,Female,33,90.03,Month-to-month,Electronic check,Yes,CUST_3665
CUST-03666,Male,55,59.29,Month-to-month,Credit card,Yes,CUST_3666
CUST-03667,Male,19,38.4,Month-to-month,Mailed check,Yes,CUST_3667
CUST-03668,Female,69,64.51,Month-to-month,Bank transfer,Yes,CUST_3668
CUST-03669,Female,27,99.3,Month-to-month,Credit card,Yes,CUST_3669
CUST-03670,Female,10,42.03,Month-to-month,Electronic check,Yes,CUST_3670
CUST-03671,Female,35,108.75,Month-to-month,Electronic check,Yes,CUST_3671
CUST-03672,Male,25,26.36,Two year,Bank transfer,No,CUST_3672
CUST-03673,Female,48,34.45,One year,Bank transfer,No,CUST_3673
CUST-03674,Male,66,38.31,Month-to-month,Credit card,Yes,CUST_3674
CUST-03675,Male,21,47.96,Month-to-month,Electronic check,Yes,CUST_3675
CUST-03676,Female,54,114.31,One year,Electronic check,No,CUST_3676
CUST-03677,Female,20,42.06,Month-to-month,Electronic check,Yes,CUST_3677
CUST-03678,Male,41,100.78,Month-to-month,Credit card,Yes,CUST_3678
CUST-03679,Male,56,44.89,One year,Credit card,No,CUST_3679
CUST-03680,Male,49,115.02,Two year,Electronic check,No,CUST_3680
CUST-03681,Female,4,56.54,Month-to-month,Credit card,Yes,CUST_3681
CUST-03682,Female,32,59.23,Month-to-month,Mailed check,Yes,CUST_3682
CUST-03683,Male,10,113.04,One year,Mailed check,Yes,CUST_3683
CUST-03684,Female,35,58.59,Month-to-month,Credit card,Yes,CUST_3684
CUST-03685,Female,16,66.93,One year,Electronic check,No,CUST_3685
CUST-03686,Female,69,61.07,One year,Mailed check,No,CUST_3686
CUST-03687,Male,15,72.89,One year,Credit card,No,CUST_3687
CUST-03688,Female,71,71.13,Two year,Electronic check,No,CUST_3688
CUST-03689,Female,53,78.87,Month-to-month,Mailed check,Yes,CUST_3689
CUST-03690,Female,9,35.97,One year,Bank transfer,No,CUST_3690
CUST-03691,Male,43,47.87,Month-to-month,Bank transfer,No,CUST_3691
CUST-03692,Female,12,100.22,One year,Bank transfer,No,CUST_3692
CUST-03693,Male,47,48.8,Two year,Electronic check,No,CUST_3693
CUST-03694,Female,43,56.76,One year,Bank transfer,Yes,CUST_3694
CUST-03695,Male,35,32.03,Two year,Electronic check,No,CUST_3695
CUST-03696,Male,19,50.68,Two year,Bank transfer,No,CUST_3696
CUST-03697,Male,29,82.55,Two year,Mailed check,No,CUST_3697
CUST-03698,Male,36,51.49,Month-to-month,Electronic check,Yes,CUST_3698
CUST-03699,Male,2,115.86,Two year,Bank transfer,Yes,CUST_3699
CUST-03700,Male,13,77.86,One year,Electronic check,No,CUST_3700
CUST-03701,Male,49,117.07,Month-to-month,Mailed check,Yes,CUST_3701
CUST-03702,Female,29,61.88,Two year,Bank transfer,No,CUST_3702
CUST-03703,Male,49,58.31,Month-to-month,Electronic check,Yes,CUST_3703
CUST-03704,Male,14,112.88,Month-to-month,Credit card,Yes,CUST_3704
CUST-03705,Female,16,105.87,One year,Bank transfer,No,CUST_3705
CUST-03706,Male,23,34.3,Two year,Mailed check,No,CUST_3706
CUST-03707,Male,68,87.22,Month-to-month,Electronic check,Yes,CUST_3707
CUST-03708,Male,40,106.64,Month-to-month,Mailed check,No,CUST_3708
CUST-03709,Female,63,96.59,Month-to-month,Mailed check,Yes,CUST_3709
CUST-03710,Female,13,95.07,Month-to-month,Electronic check,Yes,CUST_3710
CUST-03711,Male,68,107.58,Two year,Electronic check,No,CUST_3711
CUST-03712,Male,45,91.1,One year,Credit card,Yes,CUST_3712
CUST-03713,Male,37,37.93,Month-to-month,Mailed check,No,CUST_3713
CUST-03714,Male,71,114.47,Month-to-month,Electronic check,No,CUST_3714
CUST-03715,Male,35,93.97,Month-to-month,Electronic check,Yes,CUST_3715
CUST-03716,Female,13,90.22,Two year,Mailed check,No,CUST_3716
CUST-03717,Male,7,81.39,One year,Mailed check,No,CUST_3717
CUST-03718,Male,22,78.43,Month-to-month,Electronic check,No,CUST_3718
CUST-03719,Female,41,41.55,One year,Bank transfer,No,CUST_3719
CUST-03720,Female,50,88.48,Month-to-month,Electronic check,No,CUST_3720
CUST-03721,Female,24,46.93,Month-to-month,Mailed check,No,CUST_3721
CUST-03722,Female,45,33.85,Month-to-month,Bank transfer,Yes,CUST_3722
CUST-03723,Female,69,33.1,One year,Electronic check,No,CUST_3723
CUST-03724,Female,71,31.02,Two year,Mailed check,No,CUST_3724
CUST-03725,Female,52,63.71,One year,Electronic check,Yes,CUST_3725
CUST-03726,Male,62,98.26,One year,Electronic check,No,CUST_3726
CUST-03727,Female,17,57.12,One year,Credit card,Yes,CUST_3727
CUST-03728,Male,34,20.44,Two year,Credit card,No,CUST_3728
CUST-03729,Male,2,34.73,Month-to-month,Mailed check,Yes,CUST_3729
CUST-03730,Male,66,39.59,Month-to-month,Electronic check,Yes,CUST_3730
CUST-03731,Male,20,109.3,Month-to-month,Mailed check,Yes,CUST_3731
CUST-03732,Male,17,66.15,Month-to-month,Electronic check,Yes,CUST_3732
CUST-03733,Female,19,118.4,Two year,Bank transfer,No,CUST_3733
CUST-03734,Male,49,88.96,Two year,Mailed check,No,CUST_3734
CUST-03735,Female,35,105.46,Two year,Electronic check,No,CUST_3735
CUST-03736,Female,7,86.81,Month-to-month,Electronic check,Yes,CUST_3736
CUST-03737,Male,48,89.9,One year,Bank transfer,No,CUST_3737
CUST-03738,Female,32,48.69,Two year,Credit card,No,CUST_3738
CUST-03739,Female,54,54.49,Two year,Bank transfer,No,CUST_3739
CUST-03740,Female,59,69.27,One year,Electronic check,No,CUST_3740
CUST-03741,Female,24,76.72,Two year,Bank transfer,No,CUST_3741
CUST-03742,Male,57,105.8,Month-to-month,Electronic check,Yes,CUST_3742
CUST-03743,Female,46,33.69,Two year,Bank transfer,No,CUST_3743
CUST-03744,Male,60,31.62,Two year,Electronic check,No,CUST_3744
CUST-03745,Male,65,71.98,Month-to-month,Mailed check,No,CUST_3745
CUST-03746,Male,37,89.81,Month-to-month,Electronic check,Yes,CUST_3746
CUST-03747,Female,36,25.19,Month-to-month,Bank transfer,Yes,CUST_3747
CUST-03748,Female,55,22.42,Month-to-month,Bank transfer,No,CUST_3748
CUST-03749,Male,67,43.02,Two year,Electronic check,No,CUST_3749
CUST-03750,Female,30,81.1,One year,Bank transfer,No,CUST_3750
CUST-03751,Female,40,33.4,Month-to-month,Electronic check,Yes,CUST_3751
CUST-03752,Male,12,49.26,Month-to-month,Electronic check,Yes,CUST_3752
CUST-03753,Male,40,75.55,Month-to-month,Bank transfer,Yes,CUST_3753
CUST-03754,Male,53,104.09,One year,Electronic check,No,CUST_3754
CUST-03755,Male,41,114.37,Month-to-month,Mailed check,Yes,CUST_3755
CUST-03756,Male,12,114.75,Month-to-month,Credit card,Yes,CUST_3756
CUST-03757,Female,11,97.42,One year,Electronic check,Yes,CUST_3757
CUST-03758,Male,10,39.31,One year,Mailed check,No,CUST_3758
CUST-03759,Female,31,84.51,Month-to-month,Credit card,Yes,CUST_3759
CUST-03760,Male,12,108.08,One year,Electronic check,No,CUST_3760
CUST-03761,Female,22,89.34,Month-to-month,Credit card,Yes,CUST_3761
CUST-03762,Male,8,112.65,One year,Electronic check,Yes,CUST_3762
CUST-03763,Female,11,89.87,One year,Bank transfer,No,CUST_3763
CUST-03764,Male,37,46.97,One year,Electronic check,No,CUST_3764
CUST-03765,Male,71,26.4,Month-to-month,Electronic check,No,CUST_3765
CUST-03766,Male,64,112.25,Month-to-month,Credit card,Yes,CUST_3766
CUST-03767,Male,2,68.82,Month-to-month,Electronic check,Yes,CUST_3767
CUST-03768,Female,55,96.59,Month-to-month,Electronic check,No,CUST_3768
CUST-03769,Male,66,64.53,Month-to-month,Bank transfer,Yes,CUST_3769
CUST-03770,Male,18,59.54,One year,Mailed check,Yes,CUST_3770
CUST-03771,Male,62,60.7,Two year,Credit card,No,CUST_3771
CUST-03772,Male,64,41.97,Month-to-month,Electronic check,No,CUST_3772
CUST-03773,Female,66,34.06,One year,Mailed check,No,CUST_3773
CUST-03774,Male,69,106.29,Month-to-month,Electronic check,No,CUST_3774
CUST-03775,Female,16,117.95,Month-to-month,Mailed check,Yes,CUST_3775
CUST-03776,Male,52,72.02,Month-to-month,Mailed check,Yes,CUST_3776
CUST-03777,Female,2,40.05,Month-to-month,Mailed check,Yes,CUST_3777
CUST-03778,Male,25,31.28,Month-to-month,Mailed check,No,CUST_3778
CUST-03779,Male,1,118.84,Two year,Credit card,Yes,CUST_3779
CUST-03780,Female,55,108.33,Month-to-month,Electronic check,Yes,CUST_3780
CUST-03781,Female,69,102.54,One year,Mailed check,No,CUST_3781
CUST-03782,Female,45,22.71,Month-to-month,Mailed check,No,CUST_3782
CUST-03783,Male,32,114.91,One year,Electronic check,Yes,CUST_3783
CUST-03784,Male,68,24.9,Two year,Mailed check,No,CUST_3784
CUST-03785,Male,6,108.81,Month-to-month,Mailed check,Yes,CUST_3785
CUST-03786,Female,58,87.59,Month-to-month,Credit card,No,CUST_3786
CUST-03787,Male,22,49.22,Month-to-month,Bank transfer,No,CUST_3787
CUST-03788,Male,68,111.81,Month-to-month,Credit card,Yes,CUST_3788
CUST-03789,Female,29,32.65,One year,Bank transfer,No,CUST_3789
CUST-03790,Female,23,101.71,One year,Electronic check,No,CUST_3790
CUST-03791,Female,10,97.32,Month-to-month,Mailed check,Yes,CUST_3791
CUST-03792,Female,47,106.97,Month-to-month,Mailed check,Yes,CUST_3792
CUST-03793,Female,18,40.35,Month-to-month,Mailed check,No,CUST_3793
CUST-03794,Male,66,119.29,Month-to-month,Credit card,Yes,CUST_3794
CUST-03795,Female,46,41.25,Two year,Mailed check,No,CUST_3795
CUST-03796,Female,7,104.91,One year,Mailed check,No,CUST_3796
CUST-03797,Female,55,87.57,Month-to-month,Electronic check,No,CUST_3797
CUST-03798,Male,64,58.1,One year,Electronic check,No,CUST_3798
CUST-03799,Male,49,114.7,Two year,Electronic check,Yes,CUST_3799
CUST-03800,Female,22,70.95,Two year,Bank transfer,No,CUST_3800
CUST-03801,Male,48,113.85,Month-to-month,Mailed check,Yes,CUST_3801
CUST-03802,Male,15,89.13,Month-to-month,Mailed check,Yes,CUST_3802
CUST-03803,Female,44,80.53,Month-to-month,Credit card,Yes,CUST_3803
CUST-03804,Female,32,69.88,Two year,Mailed check,No,CUST_3804
CUST-03805,Female,70,94.01,One year,Electronic check,No,CUST_3805
CUST-03806,Male,16,28.58,Month-to-month,Bank transfer,No,CUST_3806
CUST-03807,Female,38,40.68,Month-to-month,Mailed check,Yes,CUST_3807
CUST-03808,Female,39,20.87,Two year,Bank transfer,No,CUST_3808
CUST-03809,Female,62,53.56,Month-to-month,Electronic check,No,CUST_3809
CUST-03810,Female,38,87.72,One year,Bank transfer,No,CUST_3810
CUST-03811,Female,34,80.66,Two year,Electronic check,No,CUST_3811
CUST-03812,Female,28,48.6,Month-to-month,Electronic check,Yes,CUST_3812
CUST-03813,Female,1,63.49,Month-to-month,Credit card,Yes,CUST_3813
CUST-03814,Male,51,111.6,Month-to-month,Credit card,No,CUST_3814
CUST-03815,Male,28,33.31,Month-to-month,Electronic check,Yes,CUST_3815
CUST-03816,Male,40,76.23,Month-to-month,Electronic check,Yes,CUST_3816
CUST-03817,Female,66,57.05,One year,Electronic check,No,CUST_3817
CUST-03818,Male,5,61.93,Month-to-month,Bank transfer,No,CUST_3818
CUST-03819,Male,60,76.83,Month-to-month,Electronic check,Yes,CUST_3819
CUST-03820,Female,63,103.39,Two year,Electronic check,No,CUST_3820
CUST-03821,Male,8,31.37,One year,Electronic check,Yes,CUST_3821
CUST-03822,Male,46,38.78,Month-to-month,Electronic check,Yes,CUST_3822
CUST-03823,Male,1,46.16,Month-to-month,Credit card,Yes,CUST_3823
CUST-03824,Male,59,56.96,Month-to-month,Electronic check,Yes,CUST_3824
CUST-03825,Female,43,106.72,Two year,Mailed check,No,CUST_3825
CUST-03826,Male,39,110.81,Month-to-month,Mailed check,Yes,CUST_3826
CUST-03827,Male,46,113.05,Month-to-month,Credit card,Yes,CUST_3827
CUST-03828,Female,14,57.42,Month-to-month,Bank transfer,Yes,CUST_3828
CUST-03829,Female,1,102.49,Month-to-month,Bank transfer,Yes,CUST_3829
CUST-03830,Male,45,116.91,Month-to-month,Electronic check,Yes,CUST_3830
CUST-03831,Female,24,107.46,One year,Mailed check,No,CUST_3831
CUST-03832,Female,52,27.74,Month-to-month,Bank transfer,No,CUST_3832
CUST-03833,Male,46,109.89,One year,Electronic check,Yes,CUST_3833
CUST-03834,Female,2,49.18,Month-to-month,Bank transfer,Yes,CUST_3834
CUST-03835,Male,13,30.97,Two year,Mailed check,No,CUST_3835
CUST-03836,Female,56,54.5,One year,Mailed check,Yes,CUST_3836
CUST-03837,Male,63,109.96,One year,Bank transfer,No,CUST_3837
CUST-03838,Female,26,91.54,Month-to-month,Mailed check,Yes,CUST_3838
CUST-03839,Female,11,109.46,Month-to-month,Mailed check,Yes,CUST_3839
CUST-03840,Male,68,84.23,Month-to-month,Bank transfer,Yes,CUST_3840
CUST-03841,Male,66,74.09,Month-to-month,Mailed check,Yes,CUST_3841
CUST-03842,Male,20,24.88,One year,Electronic check,Yes,CUST_3842
CUST-03843,Male,53,115.17,Month-to-month,Bank transfer,Yes,CUST_3843
CUST-03844,Female,16,93.37,Month-to-month,Electronic check,Yes,CUST_3844
CUST-03845,Male,63,77.71,Month-to-month,Electronic check,Yes,CUST_3845
CUST-03846,Male,1,95.73,Month-to-month,Mailed check,Yes,CUST_3846
CUST-03847,Male,20,93.53,Month-to-month,Mailed check,Yes,CUST_3847
CUST-03848,Female,33,48.58,Month-to-month,Bank transfer,Yes,CUST_3848
CUST-03849,Female,29,83.81,Month-to-month,Bank transfer,Yes,CUST_3849
CUST-03850,Male,61,26.13,Month-to-month,Bank transfer,No,CUST_3850
CUST-03851,Male,51,26.14,Two year,Electronic check,No,CUST_3851
CUST-03852,Female,48,44.2,Month-to-month,Electronic check,No,CUST_3852
CUST-03853,Male,39,54.86,Month-to-month,Electronic check,Yes,CUST_3853
CUST-03854,Male,47,58.5,Month-to-month,Electronic check,No,CUST_3854
CUST-03855,Female,55,70.9,Month-to-month,Electronic check,Yes,CUST_3855
CUST-03856,Female,24,27.58,One year,Mailed check,No,CUST_3856
CUST-03857,Male,69,41.36,Month-to-month,Electronic check,No,CUST_3857
CUST-03858,Male,35,53.02,Month-to-month,Electronic check,Yes,CUST_3858
CUST-03859,Male,14,72.24,Month-to-month,Electronic check,Yes,CUST_3859
CUST-03860,Female,57,85.45,One year,Electronic check,No,CUST_3860
CUST-03861,Female,57,47.44,One year,Credit card,No,CUST_3861
CUST-03862,Female,21,84.57,Two year,Electronic check,No,CUST_3862
CUST-03863,Female,18,67.73,Month-to-month,Credit card,Yes,CUST_3863
CUST-03864,Male,46,65.81,One year,Credit card,No,CUST_3864
CUST-03865,Male,56,55.23,Two year,Mailed check,No,CUST_3865
CUST-03866,Female,1,24.99,Month-to-month,Electronic check,Yes,CUST_3866
CUST-03867,Male,46,24.21,Two year,Mailed check,No,CUST_3867
CUST-03868,Female,26,83.92,Month-to-month,Bank transfer,Yes,CUST_3868
CUST-03869,Female,15,30.31,Two year,Credit card,No,CUST_3869
CUST-03870,Male,25,60.33,Month-to-month,Credit card,Yes,CUST_3870
CUST-03871,Female,37,113.14,Month-to-month,Bank transfer,No,CUST_3871
CUST-03872,Female,6,58.14,One year,Bank transfer,Yes,CUST_3872
CUST-03873,Female,18,64.74,Month-to-month,Mailed check,Yes,CUST_3873
CUST-03874,Male,51,68.71,One year,Bank transfer,No,CUST_3874
CUST-03875,Female,54,101.56,Two year,Electronic check,No,CUST_3875
CUST-03876,Female,43,74.89,Two year,Mailed check,No,CUST_3876
CUST-03877,Male,5,23.61,Month-to-month,Bank transfer,Yes,CUST_3877
CUST-03878,Female,21,116.21,Two year,Electronic check,No,CUST_3878
CUST-03879,Female,26,80.82,Month-to-month,Mailed check,No,CUST_3879
CUST-03880,Female,62,35.48,Month-to-month,Mailed check,No,CUST_3880
CUST-03881,Female,35,66.26,Month-to-month,Electronic check,Yes,CUST_3881
CUST-03882,Female,16,111.19,Month-to-month,Electronic check,Yes,CUST_3882
CUST-03883,Male,54,30.27,One year,Credit card,No,CUST_3883
CUST-03884,Male,63,109.75,Month-to-month,Credit card,Yes,CUST_3884
CUST-03885,Female,71,72.71,Month-to-month,Electronic check,Yes,CUST_3885
CUST-03886,Male,64,75.88,Two year,Credit card,No,CUST_3886
CUST-03887,Male,17,90.33,Month-to-month,Bank transfer,Yes,CUST_3887
CUST-03888,Male,42,68.37,Two year,Mailed check,No,CUST_3888
CUST-03889,Female,52,30.28,Month-to-month,Bank transfer,No,CUST_3889
CUST-03890,Male,65,29.34,Two year,Credit card,No,CUST_3890
CUST-03891,Male,50,56.58,Month-to-month,Electronic check,Yes,CUST_3891
CUST-03892,Male,17,112.78,Month-to-month,Mailed check,Yes,CUST_3892
CUST-03893,Male,15,62.43,Two year,Credit card,No,CUST_3893
CUST-03894,Female,14,99.88,One year,Electronic check,No,CUST_3894
CUST-03895,Male,3,117.78,Month-to-month,Electronic check,Yes,CUST_3895
CUST-03896,Male,17,31.28,Month-to-month,Electronic check,Yes,CUST_3896
CUST-03897,Female,20,76.88,Month-to-month,Bank transfer,No,CUST_3897
CUST-03898,Female,45,67.0,Month-to-month,Mailed check,No,CUST_3898
CUST-03899,Male,65,103.16,One year,Credit card,No,CUST_3899
CUST-03900,Female,2,63.85,Month-to-month,Credit card,Yes,CUST_3900
CUST-03901,Female,31,77.91,One year,Mailed check,No,CUST_3901
CUST-03902,Female,7,91.28,One year,Mailed check,No,CUST_3902
CUST-03903,Male,44,40.2,Two year,Electronic check,No,CUST_3903
CUST-03904,Male,55,39.92,Two year,Mailed check,No,CUST_3904
CUST-03905,Female,2,61.38,Month-to-month,Electronic check,Yes,CUST_3905
CUST-03906,Male,56,67.65,Month-to-month,Bank transfer,No,CUST_3906
CUST-03907,Male,62,24.17,Month-to-month,Electronic check,Yes,CUST_3907
CUST-03908,Male,38,52.08,One year,Electronic check,No,CUST_3908
CUST-03909,Male,37,22.81,Two year,Electronic check,No,CUST_3909
CUST-03910,Male,63,116.96,Month-to-month,Mailed check,Yes,CUST_3910
CUST-03911,Male,11,73.63,Two year,Electronic check,No,CUST_3911
CUST-03912,Male,55,57.49,One year,Credit card,Yes,CUST_3912
CUST-03913,Male,32,45.56,Two year,Bank transfer,No,CUST_3913
CUST-03914,Male,20,84.36,Two year,Electronic check,No,CUST_3914
CUST-03915,Male,66,26.7,Month-to-month,Bank transfer,No,CUST_3915
CUST-03916,Female,24,54.78,Month-to-month,Credit card,Yes,CUST_3916
CUST-03917,Male,32,52.71,Two year,Bank transfer,No,CUST_3917
CUST-03918,Female,36,90.56,Two year,Electronic check,No,CUST_3918
CUST-03919,Male,15,74.54,One year,Credit card,No,CUST_3919
CUST-03920,Female,34,44.69,One year,Mailed check,No,CUST_3920
CUST-03921,Male,32,115.19,One year,Bank transfer,No,CUST_3921
CUST-03922,Male,55,118.74,One year,Credit card,Yes,CUST_3922
CUST-03923,Female,26,77.85,Two year,Mailed check,No,CUST_3923
CUST-03924,Female,61,79.33,Month-to-month,Electronic check,Yes,CUST_3924
CUST-03925,Female,14,96.11,Month-to-month,Credit card,Yes,CUST_3925
CUST-03926,Male,65,36.31,One year,Bank transfer,No,CUST_3926
CUST-03927,Male,24,35.92,Two year,Bank transfer,No,CUST_3927
CUST-03928,Female,25,60.02,Month-to-month,Mailed check,Yes,CUST_3928
CUST-03929,Male,20,34.2,One year,Credit card,No,CUST_3929
CUST-03930,Male,30,66.81,Month-to-month,Mailed check,Yes,CUST_3930
CUST-03931,Female,16,97.68,One year,Electronic check,Yes,CUST_3931
CUST-03932,Male,17,68.2,Two year,Electronic check,No,CUST_3932
CUST-03933,Female,52,75.96,Two year,Bank transfer,No,CUST_3933
CUST-03934,Female,5,26.65,One year,Bank transfer,Yes,CUST_3934
CUST-03935,Male,36,53.03,Month-to-month,Credit card,Yes,CUST_3935
CUST-03936,Male,25,101.44,Two year,Electronic check,No,CUST_3936
CUST-03937,Female,19,112.9,Month-to-month,Bank transfer,Yes,CUST_3937
CUST-03938,Female,55,62.78,Month-to-month,Credit card,No,CUST_3938
CUST-03939,Male,3,68.49,Month-to-month,Mailed check,Yes,CUST_3939
CUST-03940,Male,26,106.9,Two year,Credit card,No,CUST_3940
CUST-03941,Male,12,20.43,Month-to-month,Credit card,Yes,CUST_3941
CUST-03942,Male,7,107.5,Month-to-month,Electronic check,Yes,CUST_3942
CUST-03943,Female,49,40.24,One year,Electronic check,No,CUST_3943
CUST-03944,Male,53,35.16,Month-to-month,Electronic check,Yes,CUST_3944
CUST-03945,Male,68,71.54,One year,Bank transfer,No,CUST_3945
CUST-03946,Male,40,40.45,One year,Credit card,No,CUST_3946
CUST-03947,Female,30,110.1,Month-to-month,Electronic check,Yes,CUST_3947
CUST-03948,Male,29,66.2,One year,Credit card,No,CUST_3948
CUST-03949,Male,44,67.9,Two year,Bank transfer,No,CUST_3949
CUST-03950,Male,55,58.42,Two year,Mailed check,No,CUST_3950
CUST-03951,Female,62,79.25,One year,Mailed check,No,CUST_3951
CUST-03952,Male,8,101.11,Month-to-month,Mailed check,Yes,CUST_3952
CUST-03953,Male,66,42.2,One year,Mailed check,No,CUST_3953
CUST-03954,Female,55,51.67,One year,Electronic check,No,CUST_3954
CUST-03955,Female,7,83.8,One year,Bank transfer,Yes,CUST_3955
CUST-03956,Female,39,101.1,Month-to-month,Electronic check,Yes,CUST_3956
CUST-03957,Male,15,91.01,Month-to-month,Mailed check,Yes,CUST_3957
CUST-03958,Female,35,36.46,Month-to-month,Bank transfer,No,CUST_3958
CUST-03959,Male,47,32.58,Month-to-month,Electronic check,Yes,CUST_3959
CUST-03960,Female,36,71.79,One year,Bank transfer,No,CUST_3960
CUST-03961,Female,45,114.34,Month-to-month,Bank transfer,Yes,CUST_3961
CUST-03962,Female,54,62.65,Month-to-month,Bank transfer,Yes,CUST_3962
CUST-03963,Male,32,116.83,One year,Mailed check,No,CUST_3963
CUST-03964,Female,41,20.44,One year,Bank transfer,No,CUST_3964
